"gbif_id";"iucn_id";"cites_id";"nombre_cientifico";"nombre_cientifico2";"reino";"filo";"clase";"orden";"familia";"genero";"TIPO";"NOMBRE.EN.ESPAÑOL";"NACIONAL";"STATUS";"iucn_status";"cites_status"
3142311;NA;NA;"Xenophyllum incisum";"Xenophyllum incisum (Phil.) V.A.Funk";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Werneria";"Flora";NA;NA;"Nativa";NA;NA
3142296;133163336;NA;"Xenophyllum digitatum";"Xenophyllum digitatum (Wedd.) V.A.Funk";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Werneria";"Flora";NA;NA;"Nativa";"NT";NA
3142310;133163378;NA;"Xenophyllum lycopodioides";"Xenophyllum lycopodioides (S.F.Blake) V.A.Funk";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Werneria";"Flora";"Sallica";NA;"Nativa";"NT";NA
3142276;133163429;NA;"Xenophyllum poposum";"Xenophyllum poposum (Phil.) V.A.Funk";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Werneria";"Flora";"Pura pura";NA;"Nativa";"LC";NA
3142288;NA;NA;"Xenophyllum weddellii";"Xenophyllum weddellii (Phil.) V.A.Funk";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Werneria";"Flora";NA;NA;"Nativa";NA;NA
4195057;NA;NA;"Ombrophytum subterraneum";"Ombrophytum subterraneum (Aspl.) B.Hansen";"Plantae";"Tracheophyta";"Magnoliopsida";"Santalales";"Balanophoraceae";"Ombrophytum";"Flora";NA;NA;NA;NA;NA
3083508;NA;NA;"Anredera cordifolia";"Anredera cordifolia (Ten.) Steenis";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Basellaceae";"Anredera";"Flora";NA;NA;NA;NA;NA
4160757;NA;NA;"Anredera diffusa";"Anredera diffusa (Moq.) Sperling";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Basellaceae";"Anredera";"Flora";NA;NA;"Nativa";NA;NA
2876131;32025;NA;"Alnus acuminata";"Alnus acuminata Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Fagales";"Betulaceae";"Alnus";"Flora";NA;"VU";"Nativa";"LC";NA
4091477;NA;NA;"Argylia radiata";"Argylia radiata (L.) D.Don";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Bignoniaceae";"Argylia";"Flora";NA;NA;NA;NA;NA
7298537;NA;NA;"Tecoma fulva";"Tecoma fulva (Cav.) G.Don";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Bignoniaceae";"Tecoma";"Flora";"Chuve";NA;"Nativa";NA;NA
4090871;NA;NA;"Tecoma sambucifolia";"Tecoma sambucifolia Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Bignoniaceae";"Tecoma";"Flora";"Huaranhua";"NT";NA;NA;NA
12315182;NA;NA;"Alshehbazia friesii";"Alshehbazia friesii (O.E.Schulz) Salariato, Zuloaga & Al-Shehbaz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Petroravenia";"Flora";NA;NA;NA;NA;NA
4066933;NA;NA;"Cryptantha parviflora";"Cryptantha parviflora (Phil.) Reiche";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Boraginaceae";"Johnstonella";"Flora";NA;NA;NA;NA;NA
4066867;NA;NA;"Cryptantha peruviana";"Cryptantha peruviana I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Boraginaceae";"Cryptantha";"Flora";NA;NA;"Nativa";NA;NA
2925809;NA;NA;"Heliotropium angiospermum";"Heliotropium angiospermum Murray";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Heliotropiaceae";"Heliotropium";"Flora";NA;NA;NA;NA;NA
2925807;NA;NA;"Heliotropium arborescens";"Heliotropium arborescens L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Heliotropiaceae";"Heliotropium";"Flora";NA;NA;"Nativa";NA;NA
2925786;64314219;NA;"Heliotropium curassavicum";"Heliotropium curassavicum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Heliotropiaceae";"Heliotropium";"Flora";"Hierba de alacrán";NA;"Introducida";"LC";NA
4064829;NA;NA;"Heliotropium krauseanum";"Heliotropium krauseanum Fedde";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Heliotropiaceae";"Heliotropium";"Flora";NA;NA;NA;NA;NA
7388753;NA;NA;"Heliotropium lanceolatum";"Heliotropium lanceolatum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Heliotropiaceae";"Heliotropium";"Flora";NA;NA;"Endémica";NA;NA
8287845;NA;NA;"Johnstonella parviflora";"Johnstonella parviflora (Phil.) Hasenstab & M.G.Simpson";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Boraginaceae";"Johnstonella";"Flora";NA;NA;"Nativa";NA;NA
7155137;NA;NA;"Nama dichotoma";"Nama dichotoma (Ruiz & Pav.) Choisy";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Namaceae";"Nama";"Flora";NA;NA;NA;NA;NA
2926127;NA;NA;"Pectocarya linearis";"Pectocarya linearis (Ruiz & Pav.) DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Boraginaceae";"Pectocarya";"Flora";NA;NA;"Endémica";NA;NA
7316292;NA;NA;"Phacelia pinnatifida";"Phacelia pinnatifida Griseb. ex Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Hydrophyllaceae";"Phacelia";"Flora";NA;NA;"Nativa";NA;NA
7316195;NA;NA;"Phacelia secunda";"Phacelia secunda J.F.Gmel.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Hydrophyllaceae";"Phacelia";"Flora";NA;NA;"Nativa";NA;NA
7316177;NA;NA;"Phacelia setigera";"Phacelia setigera Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Hydrophyllaceae";"Phacelia";"Flora";NA;NA;"Nativa";NA;NA
4062611;NA;NA;"Plagiobothrys humilis";"Plagiobothrys humilis (Ruiz & Pav.) I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Boraginaceae";"Plagiobothrys";"Flora";NA;NA;"Nativa";NA;NA
4066559;NA;NA;"Tiquilia elongata";"Tiquilia elongata (Rusby) A.T.Richardson";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Ehretiaceae";"Tiquilia";"Flora";NA;NA;"Endémica";NA;NA
4066455;NA;NA;"Tiquilia litoralis";"Tiquilia litoralis (Phil.) A.T.Richardson";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Ehretiaceae";"Tiquilia";"Flora";NA;NA;NA;NA;NA
4066401;NA;NA;"Tiquilia paronychioides";"Tiquilia paronychioides (Phil.) A.T.Richardson";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Ehretiaceae";"Tiquilia";"Flora";"Flor de arena";NA;"Nativa";NA;NA
4066352;NA;NA;"Tiquilia tacnensis";"Tiquilia tacnensis A.T.Richardson";"Plantae";"Tracheophyta";"Magnoliopsida";"Boraginales";"Ehretiaceae";"Tiquilia";"Flora";NA;NA;"Endémica";NA;NA
7903057;170112;NA;"Brassica rapa";"Brassica rapa L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Brassica";"Flora";"Nabo silvestre, Mostaza";NA;NA;"DD";NA
5375388;202946;NA;"Capsella bursa-pastoris";"Capsella bursa-pastoris (L.) Medik.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Capsella";"Flora";"Bolsa de pastor";NA;"Introducida";"LC";NA
3044221;NA;NA;"Descurainia athrocarpa";"Descurainia athrocarpa (A.Gray) O.E.Schulz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Descurainia";"Flora";NA;NA;NA;NA;NA
3044196;NA;NA;"Descurainia depressa";"Descurainia depressa (Phil.) Prantl ex Reiche";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Descurainia";"Flora";NA;NA;"Nativa";NA;NA
3044273;NA;NA;"Descurainia myriophylla";"Descurainia myriophylla (Willd. ex DC.) R.E.Fr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Descurainia";"Flora";"Cani cani";NA;"Nativa";NA;NA
8027543;NA;NA;"Descurainia titicacensis";"Descurainia titicacensis Hicken, 1922";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Descurainia";"Flora";NA;NA;NA;NA;NA
3049585;NA;NA;"Draba brackenridgei";"Draba brackenridgei A.Gray";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Draba";"Flora";NA;NA;NA;NA;NA
3049819;NA;NA;"Draba macleanii";"Draba macleanii Hook.f.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Draba";"Flora";NA;NA;"Nativa";NA;NA
3041126;NA;NA;"Exhalimolobos weddellii";"Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Exhalimolobos";"Flora";NA;NA;"Nativa";NA;NA
5377060;NA;NA;"Lepidium didymum";"Lepidium didymum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Lepidium";"Flora";NA;NA;NA;NA;NA
7909561;NA;NA;"Lepidium bipinnatifolium";"Lepidium bipinnatifolium Desv.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Lepidium";"Flora";NA;NA;"Nativa";NA;NA
5376500;NA;NA;"Lepidium chichicara";"Lepidium chichicara Desv.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Lepidium";"Flora";"Mata conejo, Anis silvestre";NA;"Nativa";NA;NA
5376643;NA;NA;"Lepidium strictum";"Lepidium strictum (S.Watson) Rattan";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Lepidium";"Flora";NA;NA;"Nativa";NA;NA
5377828;NA;NA;"Mancoa hispida";"Mancoa hispida Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Mancoa";"Flora";NA;NA;"Nativa";NA;NA
5377378;NA;NA;"Matthiola incana";"Matthiola incana (L.) W.T.Aiton";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Matthiola";"Flora";NA;NA;NA;NA;NA
3041265;NA;NA;"Mostacillastrum gracile";"Mostacillastrum gracile (Wedd.) Al-Shehbaz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Mostacillastrum";"Flora";NA;NA;"Nativa";NA;NA
7701037;164311;NA;"Nasturtium officinale";"Nasturtium officinale R.Br.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Nasturtium";"Flora";NA;NA;"Introducida";"LC";NA
3046714;NA;NA;"Neuontobotrys lanatus";"Neuontobotrys lanata (Walp.) Al-Shehbaz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Neuontobotrys";"Flora";NA;NA;"Nativa";NA;NA
11048979;133259983;NA;"Petroravenia werdermannii";"Petroravenia werdermannii (O.E.Schulz) Al-Shehbaz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Petroravenia";"Flora";NA;NA;"Nativa";"LC";NA
3040983;176409;NA;"Raphanus raphanistrum";"Raphanus raphanistrum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Raphanus";"Flora";NA;NA;NA;"LC";NA
3046736;NA;NA;"Sisymbrium altissimum";"Sisymbrium altissimum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Sisymbrium";"Flora";NA;NA;NA;NA;NA
3046851;NA;NA;"Sisymbrium irio";"Sisymbrium irio L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Sisymbrium";"Flora";NA;NA;"Introducida";NA;NA
3047691;NA;NA;"Weberbauera peruviana";"Weberbauera peruviana (DC.) Al-Shehbaz";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Weberbauera";"Flora";NA;NA;NA;NA;NA
3047676;NA;NA;"Weberbauera sphatulifolia";"Weberbauera Gilg & Muschl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Brassicaceae";"Weberbauera";"Flora";NA;NA;"Nativa";NA;NA
7282135;152809;42597;"Austrocylindropuntia subulata";"Austrocylindropuntia subulata (Muehlenpf.) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Austrocylindropuntia";"Flora";"Coniña";NA;"Nativa";"LC";"II"
3955812;NA;NA;"Airampoa ayrampo";"Airampoa ayrampo (Haenke) Doweld";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Airampoa";"Flora";"Ayrampo";NA;"Nativa";NA;NA
7280917;152299;13977;"Browningia candelaris";"Browningia candelaris (Meyen) Britton & Rose";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Browningia";"Flora";"Candelabro";"VU";"Nativa";"DD";"II"
3957944;152474;22627;"Corryocactus aureus";"Corryocactus aureus (Meyen) Hutchison";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Corryocactus";"Flora";NA;NA;"Endémica";"DD";"II"
3957901;152446;27668;"Corryocactus brachypetalus";"Corryocactus brachypetalus (Vaupel) Britton & Rose";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Corryocactus";"Flora";"Cactus";NA;"Endémica";"EN";"II"
7284023;152049;27353;"Corryocactus brevistylus";"Corryocactus brevistylus (Schum. ex Vaupel) Britton & Rose";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Corryocactus";"Flora";"Cure, Sankallo";NA;"Nativo";"LC";"II"
7283063;152106;39993;"Cumulopuntia boliviana";"Cumulopuntia boliviana (Salm-Dyck) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;NA;"Nativa";"LC";"II"
7283063;152106;39993;"Cumulopuntia boliviana";"Cumulopuntia boliviana (Salm-Dyck) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;NA;"Nativa";"LC";"II"
7283063;152106;39993;"Cumulopuntia boliviana";"Cumulopuntia boliviana (Salm-Dyck) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;NA;"Nativa";"LC";"II"
7283063;152106;39993;"Cumulopuntia boliviana";"Cumulopuntia boliviana (Salm-Dyck) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;NA;"Nativa";"LC";"II"
3954179;NA;94002;"Cumulopuntia corotilla";"Cumulopuntia corotilla (K.Schum. ex Vaupel) E.F.Anderson";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";"Perrito";NA;"Endémica";NA;"II"
3954042;NA;48160;"Cumulopuntia ignescens";"Cumulopuntia ignescens (Vaupel) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";"Pulla-pulla, Puscalla";NA;"Nativa";NA;NA
10786898;NA;94004;"Cumulopuntia leucophaea";"Cumulopuntia leucophaea (Phil.) Hoxey";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;NA;"Nativa";NA;"II"
3953871;151803;94003;"Cumulopuntia sphaerica";"Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cumulopuntia";"Flora";NA;"VU";"Nativa";"LC";"II"
7282418;152642;42219;"Cylindropuntia tunicata";"Cylindropuntia tunicata (Lehm.) F.M.Knuth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Cylindropuntia";"Flora";NA;NA;"Nativa";"LC";"II"
7283759;NA;39918;"Lobivia pampana";"Lobivia pampana Britton & Rose";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Lobivia";"Flora";NA;NA;"Endémica";NA;NA
10906964;NA;94063;"Lobivia pamparuizii";"Lobivia pamparuizii (Cárdenas) Schlumpb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Lobivia";"Flora";NA;NA;"Nativa";NA;NA
3952793;NA;48003;"Loxanthocereus sextonianus";"Loxanthocereus sextonianus (Backeb.) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Borzicactus";"Flora";"Cactus";NA;"Endémica";NA;NA
7280230;152330;16208;"Eriosyce islayensis";"Eriosyce islayensis (C.F.Först.) Katt.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Eriosyce";"Flora";"Cactus";NA;"Endémica";"NT";"II"
7281898;152389;25226;"Haageocereus decumbens";"Haageocereus decumbens (Vaupel) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Haageocereus";"Flora";NA;NA;"Endémica";"LC";"II"
3950031;NA;16220;"Haageocereus fascicularis";"Haageocereus fascicularis (Meyen) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Haageocereus";"Flora";NA;NA;"Nativa";NA;NA
7281721;152290;14583;"Haageocereus platinospinus";"Haageocereus platinospinus (Werderm. & Backeb.) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Haageocereus";"Flora";"Cactus";NA;"Endémica";"LC";"II"
7282621;151758;22227;"Neoraimondia arequipensis";"Neoraimondia arequipensis (Meyen) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Neoraimondia";"Flora";"Gigantón";NA;"Endémica";"LC";"II"
7282538;NA;47540;"Lobivia maximiliana";"Lobivia maximiliana (Heyder ex A.Dietr.) Backeb. ex Rausch";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Lobivia";"Flora";NA;NA;"Nativa";NA;NA
5384064;151706;24120;"Opuntia ficus-indica";"Opuntia ficus-indica (L.) Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Opuntia";"Flora";"Tuna";NA;"Introducida";"DD";"II"
7282233;152545;52740;"Austrocylindropuntia floccosa";"Austrocylindropuntia floccosa (Salm-Dyck) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Austrocylindropuntia";"Flora";NA;NA;"Nativa";"LC";"II"
3952423;152007;26131;"Oreocereus hempelianus";"Oreocereus hempelianus (Gürke) D.R.Hunt";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Oreocereus";"Flora";NA;NA;"Nativa";"LC";"II"
3952313;152541;27851;"Oreocereus leucotrichus";"Oreocereus leucotrichus (Phil.) Wagenkn.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Oreocereus";"Flora";"Viejito, Abuelito, chascudo";NA;"Nativa";"LC";"II"
3952208;NA;22948;"Oreocereus tacnaensis";"Oreocereus × tacnaensis (Backeb.) F.Ritter";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Oreocereus";"Flora";NA;NA;"Endémica";NA;NA
3952140;NA;48992;"Trichocereus macrogonus";"Trichocereus macrogonus (Salm-Dyck) Riccob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Trichocereus";"Flora";NA;NA;"Endémica";NA;NA
3952140;NA;48992;"Trichocereus macrogonus";"Trichocereus macrogonus (Salm-Dyck) Riccob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Trichocereus";"Flora";NA;NA;"Endémica";NA;NA
3952140;NA;48992;"Trichocereus macrogonus";"Trichocereus macrogonus (Salm-Dyck) Riccob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Trichocereus";"Flora";NA;NA;"Endémica";NA;NA
3952140;NA;48992;"Trichocereus macrogonus";"Trichocereus macrogonus (Salm-Dyck) Riccob.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Trichocereus";"Flora";NA;NA;"Endémica";NA;NA
7281510;152351;14418;"Weberbauerocereus weberbaueri";"Weberbauerocereus weberbaueri (Schum. ex Vaupel) Backeb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Cactaceae";"Weberbauerocereus";"Flora";NA;NA;"Endémica";"LC";"II"
8395199;NA;NA;"Calceolaria inamoena";"Calceolaria inamoena Kraenzl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Calceolariaceae";"Calceolaria";"Flora";"Zapato, Amayzapato";NA;"Nativa";NA;NA
8395199;NA;NA;"Calceolaria inamoena";"Calceolaria inamoena Kraenzl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Calceolariaceae";"Calceolaria";"Flora";"Amayzapato, Zapato zapato";NA;"Nativa";NA;NA
8395199;NA;NA;"Calceolaria inamoena";"Calceolaria inamoena Kraenzl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Calceolariaceae";"Calceolaria";"Flora";"Zapato, Amayzapato";NA;"Nativa";NA;NA
8395199;NA;NA;"Calceolaria inamoena";"Calceolaria inamoena Kraenzl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Calceolariaceae";"Calceolaria";"Flora";"Amayzapato, Zapato zapato";NA;"Nativa";NA;NA
7571263;NA;NA;"Calceolaria plectranthifolia";"Calceolaria plectranthifolia Walp.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Calceolariaceae";"Calceolaria";"Flora";NA;NA;NA;NA;NA
11479735;NA;NA;"Calycera monocephala";"Calycera monocephala (Phil.) S.Denham & Pozner";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Calyceraceae";"Calycera";"Flora";"Anucallo";NA;NA;NA;NA
7709879;58085438;NA;"Callitriche heteropoda";"Callitriche heteropoda Engelm. ex Hegelm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Callitriche";"Flora";NA;NA;NA;"DD";NA
7709879;58085438;NA;"Callitriche heteropoda";"Callitriche heteropoda Engelm. ex Hegelm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Callitriche";"Flora";NA;NA;"Nativa";"DD";NA
3168943;NA;NA;"Hippobroma longiflora";"Hippobroma longiflora (L.) G.Don";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Campanulaceae";"Hippobroma";"Flora";NA;NA;NA;NA;NA
5408819;NA;NA;"Lobelia oligophylla";"Lobelia oligophylla (Wedd.) Lammers";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Campanulaceae";"Lobelia";"Flora";"Chiñi kururu";NA;"Nativa";NA;NA
4095740;NA;NA;"Valeriana chaerophylloides";"Valeriana chaerophylloides Sm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Dipsacales";"Caprifoliaceae";"Valeriana";"Flora";NA;NA;NA;NA;NA
4094911;NA;NA;"Valeriana nivalis";"Valeriana nivalis Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Dipsacales";"Caprifoliaceae";"Valeriana";"Flora";NA;"VU";"Nativa";NA;NA
7814738;NA;NA;"Valeriana pulvinata";"Valeriana pulvinata (Rauh & Willer) Christenh. & Byng";"Plantae";"Tracheophyta";"Magnoliopsida";"Dipsacales";"Caprifoliaceae";"Valeriana";"Flora";NA;NA;NA;NA;NA
4095471;NA;NA;"Valeriana spathulata";"Valeriana spathulata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Dipsacales";"Caprifoliaceae";"Valeriana";"Flora";NA;NA;NA;NA;NA
3838766;56657182;NA;"Vasconcellea candicans";"Vasconcellea candicans (A.Gray) A.DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Caricaceae";"Vasconcellea";"Flora";"Mito, Papaya silvestre";"CR";"Nativa";"LC";NA
5586707;NA;NA;"Arenaria digyna";"Arenaria digyna Willd. ex D.F.K.Schltdl.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Arenaria";"Flora";NA;NA;NA;NA;NA
5584389;131363475;NA;"Arenaria rivularis";"Arenaria rivularis Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Arenaria";"Flora";NA;NA;NA;"LC";NA
8374904;NA;NA;"Arenaria serpens";"Arenaria serpens Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Arenaria";"Flora";"Arenilla";NA;NA;NA;NA
7741639;NA;NA;"Cardionema ramosissima";"Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Cardionema";"Flora";NA;NA;"Nativa";NA;NA
3807204;NA;NA;"Cerastium tucumanense";"Cerastium tucumanense Pax";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Cerastium";"Flora";NA;NA;"Nativa";NA;NA
5588074;NA;NA;"Drymaria fasciculata";"Drymaria fasciculata A.Gray";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Drymaria";"Flora";NA;NA;"Endémica";NA;NA
7268072;NA;NA;"Drymaria paposana";"Drymaria paposana Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Drymaria";"Flora";NA;NA;"Endémica";NA;NA
8020237;NA;NA;"Paronychia arequipensis";"Paronychia Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Paronychia";"Flora";NA;NA;"Endémica";NA;NA
7314288;NA;NA;"Paronychia microphylla";"Paronychia microphylla Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Paronychia";"Flora";NA;NA;NA;NA;NA
5587387;133302426;NA;"Pycnophyllum bryoides";"Pycnophyllum bryoides (Phil.) Rohrb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Pycnophyllum";"Flora";"Huaricuca";NA;"Nativa";"LC";NA
5587366;NA;NA;"Pycnophyllum glomeratum";"Pycnophyllum glomeratum Mattf.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Caryophyllaceae";"Pycnophyllum";"Flora";NA;NA;"Nativa";NA;NA
